VSS,GROUP_NAME_ABB,NAME_DESC_KR,NAME_DESC,CONTROLLER,DID,BYTE_ORDER,LENGTH_BIT,SCALE,OFFSET,MIN,MAX,UNIT,START,VALUE_TYPE,VALUE_TABLE,MEMORY_ADDR
Mch.Diag.OprHrPmn.EgTrqZone11,OprHrPmn,Zone 11 (50~70%~/~1200rpm),Zone 11 (50~70%~/~1200rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,576,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone12,OprHrPmn,Zone 12 (50~70%~/1200~1400rpm),Zone 12 (50~70%~/1200~1400rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,608,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone13,OprHrPmn,Zone 13 (50~70%~/1400~1600rpm),Zone 13 (50~70%~/1400~1600rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,640,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone14,OprHrPmn,Zone 14 (50~70%~/1600~1800rpm),Zone 14 (50~70%~/1600~1800rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,672,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone15,OprHrPmn,Zone 15 (50~70%~/1800~rpm),Zone 15 (50~70%~/1800~rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,704,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone16,OprHrPmn,Zone 16 (30~50%~/~1200rpm),Zone 16 (30~50%~/~1200rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,736,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone17,OprHrPmn,Zone 17 (30~50%~/1200~1400rpm),Zone 17 (30~50%~/1200~1400rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,768,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone18,OprHrPmn,Zone 18 (30~50%~/1400~1600rpm),Zone 18 (30~50%~/1400~1600rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,800,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone19,OprHrPmn,Zone 19 (30~50%~/1600~1800rpm),Zone 19 (30~50%~/1600~1800rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,832,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone20,OprHrPmn,Zone 20 (30~50%~/1800~rpm),Zone 20 (30~50%~/1800~rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,864,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone21,OprHrPmn,Zone 21 (~30%~/~1200rpm),Zone 21 (~30%~/~1200rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,896,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone22,OprHrPmn,Zone 22 (~30%~/1200~1400rpm),Zone 22 (~30%~/1200~1400rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,928,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone23,OprHrPmn,Zone 23 (~30%~/1400~1600rpm),Zone 23 (~30%~/1400~1600rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,960,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone24,OprHrPmn,Zone 24 (~30%~/1600~1800rpm),Zone 24 (~30%~/1600~1800rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,992,uint32,,
Mch.Diag.OprHrPmn.EgTrqZone25,OprHrPmn,Zone 25 (~30%~/1800~rpm),Zone 25 (~30%~/1800~rpm),MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1024,uint32,,
Mch.Diag.OprHrPmn.FrPmpLoadBelow50,OprHrPmn,50bar Under,50bar Under,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1056,uint32,,
Mch.Diag.OprHrPmn.FrPmpLoadBelow100,OprHrPmn,~100bar,~100bar,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1088,uint32,,
Mch.Diag.OprHrPmn.FrPmpLoadBelow150,OprHrPmn,~150bar,~150bar,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1120,uint32,,
Mch.Diag.OprHrPmn.FrPmpLoadBelow200,OprHrPmn,~200bar,~200bar,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1152,uint32,,
Mch.Diag.OprHrPmn.FrPmpLoadBelow250,OprHrPmn,~250bar,~250bar,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1184,uint32,,
Mch.Diag.OprHrPmn.FrPmpLoadBelow300,OprHrPmn,~300bar,~300bar,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1216,uint32,,
Mch.Diag.OprHrPmn.FrPmpLoadReliefPress,OprHrPmn,~Relief Press.,~Relief Press.,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1248,uint32,,
Mch.Diag.OprHrPmn.FrPmpLoadReliefOver,OprHrPmn,Relief Over,Relief Over,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1280,uint32,,
Mch.Diag.OprHrPmn.RrPmpLoadBelow50,OprHrPmn,50bar Under,50bar Under,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1312,uint32,,
Mch.Diag.OprHrPmn.RrPmpLoadBelow100,OprHrPmn,~100bar,~100bar,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1344,uint32,,
Mch.Diag.OprHrPmn.RrPmpLoadBelow150,OprHrPmn,~150bar,~150bar,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1376,uint32,,
Mch.Diag.OprHrPmn.RrPmpLoadBelow200,OprHrPmn,~200bar,~200bar,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1408,uint32,,
Mch.Diag.OprHrPmn.RrPmpLoadBelow250,OprHrPmn,~250bar,~250bar,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1440,uint32,,
Mch.Diag.OprHrPmn.RrPmpLoadBelow300,OprHrPmn,~300bar,~300bar,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1472,uint32,,
Mch.Diag.OprHrPmn.RrPmpLoadReliefPress,OprHrPmn,~Relief Press.,~Relief Press.,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1504,uint32,,
Mch.Diag.OprHrPmn.RrPmpLoadBelowReliefOver,OprHrPmn,Relief Over,Relief Over,MCU,0x206,Motorola,32,1,0,0,4294967293,minutes,1536,uint32,,
Mch.Diag.OprHrRe.WrkOprMd,OprHrRe,작업 동작 모드,Work Operation Mode,MCU,0x502,Motorola,1,1,0,0,1,minutes,1,uint8,,
Mch.Diag.OprHrRe.WrkAtt,OprHrRe,작업 어태치먼트,Work Attachment,MCU,0x502,Motorola,1,1,0,0,1,minutes,2,uint8,,
Mch.Diag.OprHrRe.WrkTrvl,OprHrRe,작업/주행,WorkTravel,MCU,0x502,Motorola,1,1,0,0,1,minutes,3,uint8,,
Mch.Diag.OprHrRe.TrvlMd,OprHrRe,주행 모드,Travel Mode,MCU,0x502,Motorola,1,1,0,0,1,minutes,4,uint8,,
Mch.Diag.OprHrRe.EgRpm,OprHrRe,엔진 회전수,Engine RPM,MCU,0x502,Motorola,1,1,0,0,1,minutes,5,uint8,,
Mch.Diag.OprHrRe.HydOilTmp,OprHrRe,작동유 온도 °C(°F),Hydraulic Oil Temperature °C(°F),MCU,0x502,Motorola,1,1,0,0,1,minutes,11,uint8,,
Mch.Diag.OprHrRe.CoolTmp,OprHrRe,냉각수 온도 °C(°F),Coolant Temperature °C(°F),MCU,0x502,Motorola,1,1,0,0,1,minutes,12,uint8,,
Mch.Diag.OprHrRe.EgLoadRate,OprHrRe,엔진 부하율,Engine Load Rate,MCU,0x502,Motorola,1,1,0,0,1,minutes,6,uint8,,
Mch.Diag.OprHrRe.EgTrqSpdbyZone,OprHrRe,엔진 토크 - 속도 Zone 별,Engine Torque - Speed by Zone,MCU,0x502,Motorola,1,1,0,0,1,minutes,7,uint8,,
Mch.Diag.OprHrRe.FrPmpLoadIntensity,OprHrRe,Front 펌프 부하 강도,Front Pump Load Intensity,MCU,0x502,Motorola,1,1,0,0,1,minutes,9,uint8,,
Mch.Diag.OprHrRe.RrPmpLoadIntensity,OprHrRe,Rear 펌프 부하 강도,Rear Pump Load Intensity,MCU,0x502,Motorola,1,1,0,0,1,minutes,10,uint8,,
Mch.Diag.OprHr.FuelFilt,OprHr,연료필터,Fuel Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,0,uint32,,
Mch.Diag.OprHr.AirCln,OprHr,에어클리너,Air Cleaner,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,32,uint32,,
Mch.Diag.OprHr.EgOilFilt,OprHr,엔진오일필터,Engine Oil Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,64,uint32,,
Mch.Diag.OprHr.ReturnFilt,OprHr,리턴 필터,Return Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,96,uint32,,
Mch.Diag.OprHr.PltFilt,OprHr,파일럿필터,Pilot Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,128,uint32,,
Mch.Diag.OprHr.EgOil,OprHr,엔진오일,Engine Oil,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,160,uint32,,
Mch.Diag.OprHr.HydOil,OprHr,작동유,Hydraulic Oil,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,192,uint32,,
Mch.Diag.OprHr.Cool,OprHr,냉각수,Coolant,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,224,uint32,,
Mch.Diag.OprHr.Dpf,OprHr,DPF(디젤 미립자 필터),DPF (Diesel Particulate Filter),MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,256,uint32,,
Mch.Diag.OprHr.BrthOilFilt,OprHr,브리더 오일 필터,Breather Oil Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,288,uint32,,
Mch.Diag.OprHr.TrmsOil,OprHr,트랜스미션 오일,Transmission Oil,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,320,uint32,,
Mch.Diag.OprHr.TrmsOilFilt,OprHr,트랜스미션 오일 필터,Transmission Oil Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,352,uint32,,
Mch.Diag.OprHr.AxleOil,OprHr,액슬 오일,Axle Oil,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,384,uint32,,
Mch.Diag.OprHr.Def,OprHr,요소수 (DEF - AdBlue),DEF (AdBlue),MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,416,uint32,,
Mch.Diag.OprHr.OilBathPreCln,OprHr,오일배스 프리클리너 (선택사양),Oil Bath Pre-Cleaner (Optional),MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,448,uint32,,
Mch.Diag.OprHr.DefFilt,OprHr,요소수 (DEF - AdBlue) 필터,DEF (AdBlue) Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,480,uint32,,
Mch.Diag.OprHr.DefBrthFilt,OprHr,요소수 (DEF - AdBlue) 브리더 필터,DEF (AdBlue) Breather Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,512,uint32,,
Mch.Diag.OprHr.EgOilCentFilt,OprHr,엔진오일 원심분리기 필터,Engine Oil Centrifugal Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,544,uint32,,
Mch.Diag.OprHr.AirCondFiltExt,OprHr,에어컨 필터 (외부),Air Conditioner Filter (Exterior),MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,576,uint32,,
Mch.Diag.OprHr.AirCondFiltInt,OprHr,에어컨 필터 (내부),Air Conditioner Filter (Interior),MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,608,uint32,,
Mch.Diag.OprHr.EgBrthFilt,OprHr,엔진 브리더 필터,Engine Breather Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,640,uint32,,
Mch.Diag.OprHr.AtIgnPlug,OprHr,후처리 점화 플러그,Aftertreatment Ignition Plug,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,672,uint32,,
Mch.Diag.OprHr.AxleOilFilt,OprHr,액슬 오일 필터,Axle Oil Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,704,uint32,,
Mch.Diag.OprHr.HstFilt,OprHr,HST 필터,HST Filter,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,736,uint32,,
Mch.Diag.OprHr.PmpDriveOil,OprHr,Pump Drive Oil,Pump Drive Oil,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,768,uint32,,
Mch.Diag.OprHr.PmpDriveAirCtrg,OprHr,Pump Drive Air Cartridge,Pump Drive Air Cartridge,MCU,0x207,Motorola,32,1,0,0,4294967293,minutes,800,uint32,,
Mch.Diag.OprHrRe.FuelFilt,OprHrRe,연료필터,Fuel Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,0,uint8,,
Mch.Diag.OprHrRe.AirCln,OprHrRe,에어클리너,Air Cleaner,MCU,0x503,Motorola,1,1,0,0,1,minutes,1,uint8,,
Mch.Diag.OprHrRe.EgOilFilt,OprHrRe,엔진오일필터,Engine Oil Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,2,uint8,,
Mch.Diag.OprHrRe.ReturnFilt,OprHrRe,리턴 필터,Return Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,3,uint8,,
Mch.Diag.OprHrRe.PltFilt,OprHrRe,파일럿필터,Pilot Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,4,uint8,,
Mch.Diag.OprHrRe.EgOil,OprHrRe,엔진오일,Engine Oil,MCU,0x503,Motorola,1,1,0,0,1,minutes,5,uint8,,
Mch.Diag.OprHrRe.HydOil,OprHrRe,작동유,Hydraulic Oil,MCU,0x503,Motorola,1,1,0,0,1,minutes,6,uint8,,
Mch.Diag.OprHrRe.Cool,OprHrRe,냉각수,Coolant,MCU,0x503,Motorola,1,1,0,0,1,minutes,7,uint8,,
Mch.Diag.OprHrRe.Dpf,OprHrRe,DPF(디젤 미립자 필터),DPF (Diesel Particulate Filter),MCU,0x503,Motorola,1,1,0,0,1,minutes,8,uint8,,
Mch.Diag.OprHrRe.BrthOilFilt,OprHrRe,브리더 오일 필터,Breather Oil Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,9,uint8,,
Mch.Diag.OprHrRe.TrmsOil,OprHrRe,트랜스미션 오일,Transmission Oil,MCU,0x503,Motorola,1,1,0,0,1,minutes,10,uint8,,
Mch.Diag.OprHrRe.TrmsOilFilt,OprHrRe,트랜스미션 오일 필터,Transmission Oil Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,11,uint8,,
Mch.Diag.OprHrRe.AxleOil,OprHrRe,액슬 오일,Axle Oil,MCU,0x503,Motorola,1,1,0,0,1,minutes,12,uint8,,
Mch.Diag.OprHrRe.Def,OprHrRe,요소수 (DEF - AdBlue),DEF (AdBlue),MCU,0x503,Motorola,1,1,0,0,1,minutes,13,uint8,,
Mch.Diag.OprHrRe.OilBathPreCln,OprHrRe,오일배스 프리클리너 (선택사양),Oil Bath Pre-Cleaner (Optional),MCU,0x503,Motorola,1,1,0,0,1,minutes,14,uint8,,
Mch.Diag.OprHrRe.DefFilt,OprHrRe,요소수 (DEF - AdBlue) 필터,DEF (AdBlue) Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,15,uint8,,
Mch.Diag.OprHrRe.DefBrthFilt,OprHrRe,요소수 (DEF - AdBlue) 브리더 필터,DEF (AdBlue) Breather Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,16,uint8,,
Mch.Diag.OprHrRe.EgOilCentFilt,OprHrRe,엔진오일 원심분리기 필터,Engine Oil Centrifugal Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,17,uint8,,
Mch.Diag.OprHrRe.AirCondFiltExt,OprHrRe,에어컨 필터 (외부),Air Conditioner Filter (Exterior),MCU,0x503,Motorola,1,1,0,0,1,minutes,18,uint8,,
Mch.Diag.OprHrRe.AirCondFiltInt,OprHrRe,에어컨 필터 (내부),Air Conditioner Filter (Interior),MCU,0x503,Motorola,1,1,0,0,1,minutes,19,uint8,,
Mch.Diag.OprHrRe.EgBrthFilt,OprHrRe,엔진 브리더 필터,Engine Breather Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,20,uint8,,
Mch.Diag.OprHrRe.AtIgnPlug,OprHrRe,후처리 점화 플러그,Aftertreatment Ignition Plug,MCU,0x503,Motorola,1,1,0,0,1,minutes,21,uint8,,
Mch.Diag.OprHrRe.AxleOilFilt,OprHrRe,액슬 오일 필터,Axle Oil Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,22,uint8,,
Mch.Diag.OprHrRe.HstFilt,OprHrRe,HST 필터,HST Filter,MCU,0x503,Motorola,1,1,0,0,1,minutes,23,uint8,,
Mch.Diag.OprHrRe.PmpDriveOil,OprHrRe,Pump Drive Oil,Pump Drive Oil,MCU,0x503,Motorola,1,1,0,0,1,minutes,24,uint8,,
Mch.Diag.OprHrRe.PmpDriveAirCtrg,OprHrRe,Pump Drive Air Cartridge,Pump Drive Air Cartridge,MCU,0x503,Motorola,1,1,0,0,1,minutes,25,uint8,,
Mch.Diag.RpPrd.FuelFilt,RpPrd,연료필터,Fuel Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,0,uint16,,
Mch.Diag.RpPrd.AirCln,RpPrd,에어클리너,Air Cleaner,MCU,0x208,Motorola,16,1,0,0,65533,minutes,16,uint16,,
Mch.Diag.RpPrd.EgOilFilt,RpPrd,엔진오일필터,Engine Oil Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,32,uint16,,
Mch.Diag.RpPrd.ReturnFilt,RpPrd,리턴 필터,Return Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,48,uint16,,
Mch.Diag.RpPrd.PltFilt,RpPrd,파일럿필터,Pilot Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,64,uint16,,
Mch.Diag.RpPrd.EgOil,RpPrd,엔진오일,Engine Oil,MCU,0x208,Motorola,16,1,0,0,65533,minutes,80,uint16,,
Mch.Diag.RpPrd.HydOil,RpPrd,작동유,Hydraulic Oil,MCU,0x208,Motorola,16,1,0,0,65533,minutes,96,uint16,,
Mch.Diag.RpPrd.Cool,RpPrd,냉각수,Coolant,MCU,0x208,Motorola,16,1,0,0,65533,minutes,112,uint16,,
Mch.Diag.RpPrd.Dpf,RpPrd,DPF(디젤 미립자 필터),DPF (Diesel Particulate Filter),MCU,0x208,Motorola,16,1,0,0,65533,minutes,128,uint16,,
Mch.Diag.RpPrd.BrthOilFilt,RpPrd,브리더 오일 필터,Breather Oil Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,144,uint16,,
Mch.Diag.RpPrd.TrmsOil,RpPrd,트랜스미션 오일,Transmission Oil,MCU,0x208,Motorola,16,1,0,0,65533,minutes,160,uint16,,
Mch.Diag.RpPrd.TrmsOilFilt,RpPrd,트랜스미션 오일 필터,Transmission Oil Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,176,uint16,,
Mch.Diag.RpPrd.AxleOil,RpPrd,액슬 오일,Axle Oil,MCU,0x208,Motorola,16,1,0,0,65533,minutes,192,uint16,,
Mch.Diag.RpPrd.Def,RpPrd,요소수 (DEF - AdBlue),DEF (AdBlue),MCU,0x208,Motorola,16,1,0,0,65533,minutes,208,uint16,,
Mch.Diag.RpPrd.OilBathPreCln,RpPrd,오일배스 프리클리너 (선택사양),Oil Bath Pre-Cleaner (Optional),MCU,0x208,Motorola,16,1,0,0,65533,minutes,224,uint16,,
Mch.Diag.RpPrd.DefFilt,RpPrd,요소수 (DEF - AdBlue) 필터,DEF (AdBlue) Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,240,uint16,,
Mch.Diag.RpPrd.DefBrthFilt,RpPrd,요소수 (DEF - AdBlue) 브리더 필터,DEF (AdBlue) Breather Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,256,uint16,,
Mch.Diag.RpPrd.EgOilCentFilt,RpPrd,엔진오일 원심분리기 필터,Engine Oil Centrifugal Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,272,uint16,,
Mch.Diag.RpPrd.AirCondFiltExt,RpPrd,에어컨 필터 (외부),Air Conditioner Filter (Exterior),MCU,0x208,Motorola,16,1,0,0,65533,minutes,288,uint16,,
Mch.Diag.RpPrd.AirCondFiltInt,RpPrd,에어컨 필터 (내부),Air Conditioner Filter (Interior),MCU,0x208,Motorola,16,1,0,0,65533,minutes,304,uint16,,
Mch.Diag.RpPrd.EgBrthFilt,RpPrd,엔진 브리더 필터,Engine Breather Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,320,uint16,,
Mch.Diag.RpPrd.AtIgnPlug,RpPrd,후처리 점화 플러그,Aftertreatment Ignition Plug,MCU,0x208,Motorola,16,1,0,0,65533,minutes,336,uint16,,
Mch.Diag.RpPrd.AxleOilFilt,RpPrd,액슬 오일 필터,Axle Oil Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,352,uint16,,
Mch.Diag.RpPrd.HstFilt,RpPrd,HST 필터,HST Filter,MCU,0x208,Motorola,16,1,0,0,65533,minutes,368,uint16,,
Mch.Diag.RpPrd.PmpDriveOil,RpPrd,Pump Drive Oil,Pump Drive Oil,MCU,0x208,Motorola,16,1,0,0,65533,minutes,384,uint16,,
Mch.Diag.RpPrd.PmpDriveAirCtrg,RpPrd,Pump Drive Air Cartridge,Pump Drive Air Cartridge,MCU,0x208,Motorola,16,1,0,0,65533,minutes,400,uint16,,
Mch.Diag.StartQ.BmUp,StartQ,붐1 업 동작의 StartQ,addr_Custom_StartQBmUp,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,0,uint16,,6587
Mch.Diag.StartQ.BmDn,StartQ,붐1 다운 동작의 StartQ,addr_Custom_StartQBmDwn,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,16,uint16,,6589
Mch.Diag.StartQ.BmUp2,StartQ,붐2 업 동작의 StartQ,addr_Custom_StartQBmUp2,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,32,uint16,,658B
Mch.Diag.StartQ.BmDn2,StartQ,붐2 다운 동작의 StartQ,addr_Custom_StartQBmDwn2,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,48,uint16,,658D
Mch.Diag.StartQ.ArmIn,StartQ,암1 인 동작의 StartQ,addr_Custom_StartQArmIn,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,64,uint16,,658F
Mch.Diag.StartQ.ArmOut,StartQ,암1 아웃 동작의 StartQ,addr_Custom_StartQArmOut,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,80,uint16,,6591
Mch.Diag.StartQ.ArmIn2,StartQ,암2 인 동작의 StartQ,addr_Custom_StartQArmIn2,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,96,uint16,,6593
Mch.Diag.StartQ.ArmOut2,StartQ,암2 아웃 동작의 StartQ,addr_Custom_StartQArmOut2,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,112,uint16,,6595
Mch.Diag.StartQ.BktIn,StartQ,버켓1 인 동작의 StartQ,addr_Custom_StartQBktIn,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,128,uint16,,6597
Mch.Diag.StartQ.BktOut,StartQ,버켓1 아웃 동작의 StartQ,addr_Custom_StartQBktOut,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,144,uint16,,6599
Mch.Diag.StartQ.BktIn2,StartQ,버켓2 인 동작의 StartQ,addr_Custom_StartQBktIn2,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,160,uint16,,659B
Mch.Diag.StartQ.BktOut2,StartQ,버켓2 아웃 동작의 StartQ,addr_Custom_StartQBktOut2,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,176,uint16,,659D
Mch.Diag.StartQ.TrvlL,StartQ,왼주행 동작의 StartQ,addr_Custom_StartQTrvlL,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,192,uint16,,659F
Mch.Diag.StartQ.TrvlR,StartQ,오른주행 동작의 StartQ,addr_Custom_StartQTrvlR,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,208,uint16,,65A1
Mch.Diag.StartQ.Swing,StartQ,선회 동작의 StartQ,addr_Custom_StartQSwing,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,224,uint16,,65A3
Mch.Diag.StartQ.Optn,StartQ,옵션 동작의 StartQ,addr_Custom_StartQOptn,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,240,uint16,,65A5
Mch.Diag.StartQ.ArtiUp,StartQ,아티 업 동작의 StartQ,addr_Custom_StartQArtiUp,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,256,uint16,,65A7
Mch.Diag.StartQ.ArtiDn,StartQ,아티 다운 동작의 StartQ,addr_Custom_StartQArtiDwn,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,272,uint16,,65A9
Mch.Diag.StartQ.Dozer,StartQ,도저 동작의 StartQ,addr_Custom_StartQDozer,MCU,0x640,Motorola,16,1,0,0,16000,cc/s,288,uint16,,65AB
Mch.Diag.UpQRt.BmUp,UpQRt,붐1 업 UpQRate,addr_Custom_UpQRateBmUp,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),0,uint16,,65AD
Mch.Diag.UpQRt.BmDn,UpQRt,붐1 다운  UpQRate,addr_Custom_UpQRateBmDwn,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),16,uint16,,65AF
Mch.Diag.UpQRt.BmUp2,UpQRt,붐2 업  UpQRate,addr_Custom_UpQRateBmUp2,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),32,uint16,,65B1
Mch.Diag.UpQRt.BmDn2,UpQRt,붐2 다운  UpQRate,addr_Custom_UpQRateBmDwn2,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),48,uint16,,65B3
Mch.Diag.UpQRt.ArmIn,UpQRt,암1 인  UpQRate,addr_Custom_UpQRateArmIn,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),64,uint16,,65B5
Mch.Diag.UpQRt.ArmOut,UpQRt,암1 아웃  UpQRate,addr_Custom_UpQRateArmOut,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),80,uint16,,65B7
Mch.Diag.UpQRt.ArmIn2,UpQRt,암2 인  UpQRate,addr_Custom_UpQRateArmIn2,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),96,uint16,,65B9
Mch.Diag.UpQRt.ArmOut2,UpQRt,암2 아웃  UpQRate,addr_Custom_UpQRateArmOut2,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),112,uint16,,65BB
Mch.Diag.UpQRt.BktIn,UpQRt,버켓1 인  UpQRate,addr_Custom_UpQRateBktIn,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),128,uint16,,65BD
Mch.Diag.UpQRt.BktOut,UpQRt,버켓1 아웃  UpQRate,addr_Custom_UpQRateBktOut,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),144,uint16,,65BF
Mch.Diag.UpQRt.BktIn2,UpQRt,버켓2 인  UpQRate,addr_Custom_UpQRateBktIn2,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),160,uint16,,65C1
Mch.Diag.UpQRt.BktOut2,UpQRt,버켓2 아웃  UpQRate,addr_Custom_UpQRateBktOut2,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),176,uint16,,65C3
Mch.Diag.UpQRt.TrvlL,UpQRt,왼주행  UpQRate,addr_Custom_UpQRateTrvlL,MCU,0x641,Motorola,16,1,0,0,16000,cc/s(^2),192,uint16,,65C5
